,Proportional,Top-3 Long-Short
2018-08-30,-0.0001214055638014794,0.0008007011803674581
2018-08-31,-0.0009384032750065509,0.0013431913145669492
2018-09-04,-0.0011539489261031778,-0.010838428570890195
2018-09-05,-0.0023834088581204255,-0.007281031334519923
2018-09-06,0.002170657893003657,0.005311625338657625
2018-09-07,-0.0015983228361267042,-0.00409189277370751
2018-09-10,0.00042796545480574795,-0.0003454033371282179
2018-09-11,-0.0021008977813041976,-0.0031964246492709827
2018-09-12,0.00501164077103046,-0.0007483080754323948
2018-09-13,0.0010290620393901893,7.884304653852769e-05
2018-09-14,-0.0019783874684728316,0.0003358584882789577
2018-09-17,0.00037867124549126525,-0.0018667713579562104
2018-09-18,-0.0029828229928962756,-0.0052186176047881085
2018-09-19,-0.0012407168537337354,0.0011831478819018435
2018-09-20,0.002050214122105802,0.002432685169944955
2018-09-21,0.008064895125757072,0.010478393108578194
2018-09-24,-0.0015777294971370212,-0.0017777600080099985
2018-09-25,-0.0035192698056177502,0.0007106731686835989
2018-09-26,-0.001911588566960173,-0.00817381662450567
2018-09-27,-0.002313806919972553,-0.01093045416502732
2018-09-28,0.0018814929601108925,0.0022778174009241794
2018-10-01,0.004753261191787445,0.009381965868595781
2018-10-02,-0.0021988927091383796,-0.0022529130253010248
2018-10-03,-0.0011870237137702147,-0.00393659894634953
2018-10-04,0.0017508247298360655,0.002550593888739126
2018-10-05,-0.00026363506447788084,0.0006374269305824405
2018-10-08,-0.005288052872485827,-0.007748661952797664
2018-10-09,-0.027840523256860657,-0.013915432268613064
2018-10-10,-0.011887729113039399,0.0117984106285867
2018-10-11,0.01174598792229643,0.012580706869361932
2018-10-12,-0.0006695037693130595,0.009950929726088315
2018-10-15,0.020048347008051574,0.0034821228523351793
2018-10-16,-0.0007085466500781248,0.005335368347364662
2018-10-17,-0.01231493025050712,-0.010254509160453154
2018-10-18,0.002459859554232449,-0.00320206555400752
2018-10-19,-0.0036934385867508973,0.010477040410113658
2018-10-22,-0.0029667054322941697,-0.0003711894882642003
2018-10-23,-0.02634318737527543,-0.03425882770257419
2018-10-24,0.012930249686633467,0.014487888544899684
2018-10-25,-0.012366512405130129,-0.00176937590985112
2018-10-26,-0.005969302965645426,-0.02814009622462162
2018-10-29,0.014910000294187827,-9.534647799795161e-05
2018-10-30,0.010522671716623046,0.028407821671925383
2018-10-31,0.013390661995806756,0.009586459672285514
2018-11-01,-0.0035747916615069273,-0.00015128777141219362
2018-11-02,0.004495550251991945,-0.0045183385987171976
2018-11-05,0.007920593421326307,0.00551840940220146
2018-11-06,0.018027026369079067,-0.001295567719248547
2018-11-07,-0.0005869922358145324,-0.0013349539070905596
2018-11-08,-0.009040830360502287,-0.008376969557568097
2018-11-09,-0.014081064776073035,0.0037002609664755024
2018-11-12,0.00035882462618465154,0.000834434218750994
2018-11-13,-0.007025708864964492,0.0007285005401039085
2018-11-14,0.011079101124527993,0.01973940569267655
2018-11-15,0.0008443789429493103,-0.004521188825418372
2018-11-16,-0.019261611843439143,-0.01856502588580859
2018-11-19,-0.015336909171870527,-0.004723883991244016
2018-11-20,0.004621733058634267,0.01606313726891828
2018-11-21,-0.004442403497089065,-0.00534117492614313
2018-11-23,0.012510219995446306,0.007880233786135745
2018-11-26,-0.0009492819760366794,-0.009305782379332623
2018-11-27,0.02311606474215041,0.021417268799287143
2018-11-28,-0.0006338711501789147,0.0019090108671901977
2018-11-29,0.004548914128199599,-0.004769172853287558
2018-11-30,0.009298224382902011,0.006526889103918965
2018-12-03,-0.019237063320474528,-0.013216034823909243
2018-12-04,-0.005325445250322844,-0.014402282461467575
2018-12-06,-0.017284912188834396,-0.003400140003014137
2018-12-07,0.0001622426111286278,-0.0022874410261162215
2018-12-10,-0.0029097004079536148,-0.008021509795604785
2018-12-11,0.0060190861707594065,0.011920646399723603
2018-12-12,-0.0038686265799339715,-0.012773573667739605
2018-12-13,-0.014233204303527442,-0.0028787574383909815
2018-12-14,-0.01564947048785449,0.00882489877495703
2018-12-17,0.0028091389775007753,0.008745231298645795
2018-12-18,-0.01309767786745578,-0.007684737407097816
2018-12-19,-0.014628749349154943,-0.010644923101676751
2018-12-20,-0.016755340320062137,-0.00897888225235921
2018-12-21,-0.02912141392800356,-0.004592882464018197
2018-12-24,0.03911558777769515,0.004705168951028535
2018-12-26,0.007022693330834174,-4.0347071791643524e-05
2018-12-27,-0.00036189628210222706,-0.0018352589765489404
2018-12-28,0.007672215917450495,0.0009521602566070855
2018-12-31,-0.0026247565052262825,0.013512060331054194
2019-01-02,-0.02067726256607922,-0.010468277573559722
2019-01-03,0.028609199129668098,0.011997573622915423
2019-01-04,0.0068520614472421075,0.005661531238064491
2019-01-07,0.004297908843649051,-0.0008422780380620645
2019-01-08,0.004283764921326094,0.006975675580418672
2019-01-09,0.005077668766079452,-0.0072541974850775705
2019-01-10,-0.000785576731022325,-0.003355212514448739
2019-01-11,-0.003513788913836107,-0.0017565787042937613
2019-01-14,0.005971033268496111,0.0034491701601539653
2019-01-15,0.002750161739194981,-0.0014891308743120169
2019-01-16,0.004508784542011361,-0.005701001392053835
2019-01-17,0.012789953935806795,0.0003566661176888086
2019-01-18,-0.006829625456908203,0.002131442776508119
2019-01-22,0.003846967104955696,0.0025115871053915293
2019-01-23,0.0026608074961442215,0.009466198244044266
2019-01-24,0.004308850330233564,-0.010599029348103046
2019-01-25,-0.0049135111567645525,-0.001309417346295934
2019-01-28,0.0015498350921278907,-0.0024238780380653195
2019-01-29,0.012258153946531477,0.004289648425498985
2019-01-30,0.0094880935624419,0.01314381422473132
2019-01-31,-0.0016795510693022148,-0.004346355098011992
2019-02-01,0.004556898280818388,0.0035004585386508857
2019-02-04,0.0029191133462341534,0.0024754990228204043
2019-02-05,0.00181372256753056,0.005367548204991375
2019-02-06,0.0055194041614156425,0.01131084518667021
2019-02-07,0.0027526126694073037,0.0026708653939828686
2019-02-08,0.0005501086184370107,0.0008228076304169032
2019-02-11,0.007593530312742009,-0.00024859876288996306
2019-02-12,0.0005908055038651471,-0.002326291424876281
2019-02-13,0.0018879153500310094,0.0011485436729749738
2019-02-14,0.005488718217998895,-0.0043268359080353615
2019-02-15,0.00030797841499307797,-7.879219783731516e-05
2019-02-19,-0.0014342179415388746,-0.0037343337615977816
2019-02-20,-0.0002144890644172511,-0.003123484132152539
2019-02-21,0.0019561558258360673,0.006515189324711031
2019-02-22,-0.000683492026662936,0.0008910314371604056
2019-02-25,-0.0012232117592457362,0.0005164410119008849
2019-02-26,-0.0003888838824214651,0.0008255155361674982
2019-02-27,-0.0031126048972204886,-0.0029128265501872086
2019-02-28,0.0008176352842643141,0.0008425592192537277
2019-03-01,0.0009001211887413466,0.005759111588309217
2019-03-04,-0.0018829543840047658,-0.00441899720313521
2019-03-05,-0.004510791055715489,-0.0014022423266397315
2019-03-06,0.00016856285444698488,0.006330829052587823
2019-03-07,0.0010670639329901407,0.0031734563279386023
2019-03-08,0.013621867573422512,0.005096965109445536
2019-03-11,0.0028201528433564878,-0.0035378679440966803
2019-03-12,0.0025698671917649034,-0.0007987531173372364
2019-03-13,-0.0015525933647461158,-0.0058917853421454796
2019-03-14,0.0031755900080622213,0.006134830909703718
2019-03-15,-0.0050119134843627875,-0.0039878667777463175
2019-03-18,-0.00022654774631346736,-0.0029027317372126715
2019-03-19,0.003514772807434339,0.005205923399526561
2019-03-20,-0.0006460392129113886,0.01026081035477655
2019-03-21,-0.00032544079757921597,0.0121627081707056
2019-03-22,-0.0023206930042579616,-0.003875254108488435
2019-03-25,0.005891370641354456,-0.0010786411962951568
2019-03-26,-0.003144259936317095,0.0024627312623249167
2019-03-27,0.005396204378028183,0.008513048438597829
2019-03-28,0.00673680477347458,0.004330429117616793
2019-03-29,0.013476957140840018,0.014826620935712076
2019-04-01,0.00256567809717586,0.005264027744313522
2019-04-02,0.004133852852758342,0.003917642349937782
2019-04-03,0.001796132094363056,0.0014208244346821293
2019-04-04,0.003255473341575816,-0.0013813097070604075
2019-04-05,-0.0004251829512513535,0.00010733194640940224
2019-04-08,0.0005400002282393233,0.005895846819616042
2019-04-09,0.0012297503312716776,0.0008956413096176119
2019-04-10,-0.003930214842270817,-0.006706288915735843
2019-04-11,-0.005838631825368666,-0.014624510628337473
2019-04-12,0.0040022505645938965,0.007446230247874311
2019-04-15,0.009680377411889653,0.02146830004480097
2019-04-16,0.0020323353220090302,0.0017082858739872287
2019-04-17,0.0018096308476555994,0.0038433322573046364
2019-04-18,0.000494584104024988,-0.0012513749732688448
2019-04-22,0.0006135908139901349,-0.003346167779002688
2019-04-23,0.00034886137299440815,-0.0021113287906073435
2019-04-24,-0.007305358304537722,-0.009770823968949866
2019-04-25,-0.0012813329703405814,-0.0030085768226258223
2019-04-26,-0.003308265381610607,-0.004370876535286672
2019-04-29,0.0041494372202147784,0.006518492930969769
2019-04-30,-0.005756662939793959,-0.004257068590158767
2019-05-01,-0.0013317509078242824,-0.0019366935745347054
2019-05-02,0.004275557175279598,-0.0004936720235999559
2019-05-03,-0.0036831079367788274,-0.0038122914444596767
2019-05-06,-0.015175942811307028,-0.004427765657383859
2019-05-07,-0.0016865900543426775,-2.0795732971830793e-05
2019-05-08,-0.0014143123349397305,0.0033120260117597646
2019-05-09,0.004983967622125067,-0.0016850164605439753
2019-05-10,-0.014224475525768103,0.0060005194243314755
2019-05-13,0.005344726490485386,0.003786899058328148
2019-05-14,0.004411495636104594,0.0034704308349648993
2019-05-15,0.008928100281218682,0.000997605551333732
2019-05-16,-0.005249150036379772,-0.007316026515171159
2019-05-17,-0.00749313818952555,-0.011414492613946114
2019-05-20,0.006500419861022993,0.005789337856009176
2019-05-21,-0.0010808700511154505,-0.0018310855663401515
2019-05-22,-0.004970351721271797,-0.005160057469087949
2019-05-23,0.0007080748645715004,0.0014883174182611278
2019-05-24,-0.006350553836662046,0.005730569097717667
2019-05-28,-0.005549378735927243,0.004258627182197902
2019-05-29,0.0022949033009073347,-0.0012418400101773532
2019-05-30,-0.010504082868540076,-0.009406406703412862
2019-05-31,0.004340014954636713,-0.00239016597132924
2019-06-03,0.01976107205583586,0.007438442694636337
2019-06-04,0.00960271850223622,0.00308144657601835
2019-06-05,0.006647593671401232,-0.000483140905746859
2019-06-06,0.009518289742226273,0.006407500899382394
2019-06-07,0.003370909760613469,0.007139070216078106
2019-06-10,-0.0019108873904752355,-0.005046056089842209
2019-06-11,0.0019437556950881651,0.005641743378556051
2019-06-12,-0.0019492795260819531,-0.004416276283186452
2019-06-13,-0.001989032544507325,-0.0017229958347071781
2019-06-14,0.001872034974031351,0.0025583051088487645
2019-06-17,0.003705879376916176,0.005719728462345771
2019-06-18,0.0010194431717875864,0.0038746757257243076
2019-06-19,-0.0032226105000513596,0.004130762039329973
2019-06-20,-0.00039103246962538473,-0.003433987396437299
2019-06-21,0.002438608166647616,0.004175982346361776
2019-06-24,-0.0031845187822077525,-0.006681181776273118
2019-06-25,0.0032396511768585097,0.008884275825084553
2019-06-26,0.000940791372656058,-0.002923669598111707
2019-06-27,0.0016352657407064284,-0.00025379821678772597
2019-06-28,0.005900405454965829,0.0032224090137387873
2019-07-01,0.004952094602406204,0.007164364682187581
2019-07-02,0.005250241670078727,0.00013513660039410303
2019-07-03,-0.000784528056644757,-0.0006113648585434801
2019-07-05,-0.00032281457162136823,-0.0005773433288512136
2019-07-08,-0.00025828750276095234,0.002103848630126877
2019-07-09,0.0022865939616043126,4.572292028578095e-05
2019-07-10,-0.0013772608272240633,-0.004953015218953194
2019-07-11,-0.004214264988011138,-0.016587676122780705
2019-07-12,-9.665972835394283e-05,-0.002034701401912642
2019-07-15,-0.0002789895951959831,-0.0004711747190669542
2019-07-16,0.0025766399699319415,0.0030253466315782003
2019-07-17,-0.0017665042167235051,0.005283983254415148
2019-07-18,-0.0016640450439332193,0.004212343617501299
2019-07-19,-0.0016265839362192155,-0.004302882246127847
2019-07-22,0.004238097920427247,0.005698574087090218
2019-07-23,0.001208903675853923,-0.0014220634959269949
2019-07-24,-0.0005435355690545417,-0.0017322957394530305
2019-07-25,-0.001669354831774967,-0.004823958248904137
2019-07-26,0.0021502855757717957,0.005114887439804631
2019-07-29,0.002225773382440006,0.00662293887839375
2019-07-30,-0.005101577809094305,-0.0001989456213287548
2019-07-31,-0.00725010100571378,-0.003145576778518972
2019-08-01,-0.004418986861256553,-0.00717776063754875
2019-08-02,-0.025456679024006047,-0.01474187605528776
2019-08-05,0.011982899015186038,-0.00032253895794783285
2019-08-06,0.00369834037580356,0.008340368395295505
2019-08-07,0.013594983758455163,-0.0035960766653990736
2019-08-08,-0.005798428780549017,-0.002391671921078142
2019-08-09,-0.011212280772262568,-0.003922040357237755
2019-08-12,0.011488499578247966,0.003288850266745637
2019-08-13,-0.02190928378536655,-0.008388884680858927
2019-08-14,0.002537050512662428,-0.0036928354913072408
2019-08-15,0.008097573321263075,0.004018001300664395
2019-08-16,0.00645897348615299,0.0020647004657053576
