Date,SPY,XLB,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2017-05-16,207.64720153808594,22.061052322387695,20.04275131225586,56.93109130859375,25.578264236450195,42.92226791381836,22.946561813354492,19.27996253967285,64.60807800292969,40.88720703125
2017-05-17,203.96270751953125,21.59556007385254,19.41141700744629,55.79313659667969,24.88105583190918,42.85993957519531,23.093002319335938,19.328569412231445,63.76068878173828,40.22543716430664
2017-05-18,204.784423828125,21.608030319213867,19.487180709838867,55.87014389038086,25.02687644958496,42.8911018371582,23.136932373046875,19.395862579345703,64.04312133789062,40.45820999145508
2017-05-19,206.11634826660156,21.795055389404297,19.655540466308594,56.60595703125,25.172697067260742,43.12483596801758,23.26872444152832,19.470638275146484,64.22288513183594,40.73204040527344
2017-05-22,207.1628875732422,21.819995880126953,19.7060489654541,57.04230499267578,25.37320327758789,43.366371154785156,23.327293395996094,19.638864517211914,64.39408111572266,40.93739318847656
2017-05-23,207.62127685546875,21.83661460876465,19.857566833496094,57.162078857421875,25.41877555847168,43.41312789916992,23.35658836364746,19.69120979309082,64.60807800292969,40.78224182128906
2017-05-24,208.10562133789062,21.982084274291992,19.84914779663086,57.23052978515625,25.523588180541992,43.58451843261719,23.488384246826172,19.803373336791992,64.77069091796875,40.92827224731445
2017-05-25,209.10025024414062,21.957151412963867,19.882822036743164,57.60701370239258,25.70586585998535,43.85722351074219,23.576244354248047,19.964128494262695,65.07882690429688,41.288818359375
2017-05-26,209.05703735351562,21.998708724975586,19.874401092529297,57.67546463012695,25.69219207763672,44.020835876464844,23.42980194091797,19.964128494262695,64.95902252197266,41.412044525146484
2017-05-30,208.87538146972656,21.994558334350586,19.739715576171875,57.65833282470703,25.80156135559082,44.0052490234375,23.363910675048828,20.027687072753906,64.8648452758789,41.443992614746094
2017-05-31,208.82351684570312,22.061052322387695,19.571352005004883,57.76955032348633,25.760547637939453,44.12992477416992,23.327293395996094,20.128625869750977,65.12165069580078,41.553524017333984
2017-06-01,210.48414611816406,22.32705307006836,19.815479278564453,58.1289176940918,25.824350357055664,44.48832321166992,23.400522232055664,20.270694732666016,65.84065246582031,41.94601058959961
2017-06-02,211.1846923828125,22.381078720092773,19.739715576171875,58.35991287231445,26.061304092407227,44.62076950073242,23.60552406311035,20.29313087463379,66.26863098144531,42.09660720825195
2017-06-05,211.02903747558594,22.3104248046875,19.77338218688965,58.15458297729492,26.084095001220703,44.66752243041992,23.54694938659668,20.229570388793945,66.0803451538086,41.98252487182617
2017-06-06,210.3544158935547,22.322891235351562,19.689210891723633,57.7609977722168,26.033964157104492,44.55843734741211,23.437122344970703,20.18470573425293,65.91767883300781,41.6219596862793
2017-06-07,210.74363708496094,22.35198402404785,19.84073257446289,57.69257354736328,26.11598777770996,44.5428581237793,23.561595916748047,20.251998901367188,66.09747314453125,41.69499588012695
2017-06-08,210.84739685058594,22.41848373413086,20.068012237548828,57.88077926635742,26.17523193359375,44.20783233642578,23.45176887512207,20.083765029907227,65.90914916992188,41.42573165893555
2017-06-09,210.52737426757812,22.705263137817383,20.446807861328125,58.10325622558594,25.52814483642578,44.15328598022461,23.561595916748047,20.065078735351562,66.35423278808594,41.243186950683594
2017-06-12,210.48414611816406,22.617979049682617,20.48890495300293,58.31715393066406,25.377763748168945,44.14550018310547,23.715354919433594,20.027687072753906,66.26863098144531,41.22036361694336
